GUID String;ClassID;Omschrijving
{36DD574F-9925-4DD4-9B83-04A2BB139515};LDI_DEVOPTTYPE;Device optietype-logic
{61ADD6DC-2B40-4F4A-8FB7-70FABEB2DE4D};LDI_DEVOPTUNIT;Device optie-eenheid-logic
{69930290-7061-4776-BA8D-80229C1F23C6};LDI_DEVPARAMMAP;Device-parametermapping-logic
{9CCF9E54-5D1F-4B9E-B16C-9E6239B36D50};LDI_DEVPARMMAPITEM;Device-parametermappingitem-logic
{F67A04CA-7ECE-4FD2-AA4D-2AD290BFB81F};LDI_DEVPARTYPE;Device parametertype-logic
{50237FBF-1473-4887-A59B-B044B8A72960};LDI_DEVSUBCATEGORY;Device subcategorie-logic
{2254C2E0-CD08-49AC-9B73-9AE3BACBF390};LDI_DEVSUBMODULE;Device submodule-logic
{6A2DDD03-D156-41BB-9A15-C0A5B26251CF};LDI_ENVTYPE;HiX omgevingtype-logic
{E54CAA63-EFC1-43B9-A55A-8603DD0CC668};LDI_IIAGENT;IIAgent-logic
{B1454EB0-566A-4A28-917F-B9716F6E3B3D};LDI_IISERVER;IIService-logic
{4518AA73-D4E1-4EC1-A168-ED343C88FF28};LDI_MANUFACTURER;Devicemodule leverancier-logic
{42B09C56-F7B7-4F19-8FDF-7F88ECBBEECB};LDI_MESSAGES;Ldi berichten-logic
{BDFB834A-F256-4F2D-8F86-CEE88771FD93};LDI_MESSAGESTATUS;Ldi berichtstatus-logic
{593375E7-2066-47F6-865E-A2ED6F2CED14};LDI_RECDATASTATUS;Ldi datastatus-logic
{D9FFFBF0-23BF-48C9-A8B5-5FD5AD814F92};LDI_SENDDATALOG;Orderbericht-logic
{4DBCADB3-3EDA-4A4D-9CDE-6A3ADD76B0A3};LDI_SENDDATAMODULE;Datamodule-logic
{2F149568-18E4-4D1E-B582-BCC1C6813F29};LDI_SENDDRVCLASS;Driversoort-logic
{73926F38-E690-48B0-8110-305A377E1DB4};LDI_SENDLOGSTATUS;Logstatus-logic
{D842118B-2580-4130-B632-D77DE39B8922};LDI_SENDORDER;Verzonden order-logic
{AA6B0B1F-3F17-4117-A77A-4403998BF2DF};LDI_SENDORDERMODULE;Ordermodule-logic
{435B4BFD-856D-4847-8779-5162C96D6ECC};LDI_SENDORDERTYPE;Ordertype-logic
{E0A75CC5-4FE3-41D3-9233-4FF60977EE22};LICENSES_KEYS;"''Licentiesleutel';"
{F08A8AF7-3B59-4D7D-9BE6-FA4BC851506F};LICENSES_STATUS;Licentiestatus
{76EB5B0C-749B-471A-A7CD-7B12FB2D3953};LIS_ACTCNFCONACT;Actieconfiguratie voor voorwaardelijke actie
{19DC2477-A81A-4423-8C31-2F955F5B20BE};LIS_ACTCNFDEVFLG;Vlagactie
{268DF7F0-712D-4658-B31B-6B73D76AEDB9};LIS_ACTIONTYPE;Actietype
{C0B6AF64-A75D-476C-B23D-097C7BB1A24A};LIS_ADDMAT;Extra materiaal
{E75D7AAD-E04E-491C-9FAD-424B3523EC33};LIS_ANTIBIOTICRES;Antibioticum uitslag
{389510CB-F715-4152-90B3-654025F919C3};LIS_BILLINGTYPE;Facturatietype
{9B514877-C5B2-4D23-B47B-EDF7E79B078B};LIS_BILLTYPEAMBLINK;Koppeling tussen facturatietype en verrichtingcode
{2AB3F482-287D-474D-B8FD-C6C953DFB880};LIS_BOUNDARY;Grenswaarde
{C0225A45-E252-413F-9381-7BA6DF17B3DF};LIS_BOUNDARYOP;Grenswaarde operator
{7D0D92AB-7636-4DA0-89A2-B978DC8EB9D2};LIS_BOUNDARYTYPE;Monsterstatus
{A2EE636B-12FC-421E-AAE4-E0AD337143E5};LIS_CALLREGISTRATION;Doorbelregistratie
{D3EADCB4-FF0D-488D-9376-66E4FCBEC47B};LIS_CALLREGSTATUS;Doorbelregistratiestatus
{A55C74CF-F199-4DC5-A680-024D6B2DBDDB};LIS_CONDITACTION;Voorwaardelijke actie
{278D6E79-9072-4D0D-8479-5824A35BE5A9};LIS_CURVEDEF;Apparaatlogitem
{50561F51-3953-4219-B41D-B2E442FD9BAA};LIS_CURVEDEFLABT;Apparaatlogitem
{C143D172-7CF4-483C-96E1-78A4C8992254};LIS_DELTACHECK;Deltacheck
{E33F2989-7A40-48A6-B1E9-40D206574066};LIS_DEPLABTEST;Afhankelijkheden
{410A4CBC-2C75-486C-A544-34749AA7639C};LIS_DEPTSTACT;Actie bij afhankelijkheden
{F11E749F-303E-4E14-88B2-440A8B76BEC7};LIS_DEVICE;Apparaat
{0FED82A3-6061-4C86-A52B-FA3267684085};LIS_DEVICEFLAG;Apparaat vlag
{86F9C526-1C23-435B-B26E-1B5435E34B7E};LIS_DEVICELOGCAT;Categorie voor de logging van apparaten
{63D306FA-63D5-4DC4-9737-2612C9B14012};LIS_DEVICELOGITEM;Apparaatlogitem
{95B91EF2-58FD-4D9F-9F5A-E0C862D176DD};LIS_DEVICETEST;Apparaatbepaling
{39B1691A-E3D6-49FE-8BF9-00B348497496};LIS_DEVICETYPE;Apparaattype
{1A745EF9-B26E-4EEA-8A1D-DCF28FFB7C5E};LIS_DEVRACK;Rek
{209D177E-00FF-46C8-BD8F-4987C8FAFDF5};LIS_DEVRACKPOS;Rekpositie
{D2C74488-4CF2-4C1C-9157-3A38183AFD1F};LIS_DEVRESPUBTYPE;Extrauitslagpubliceertypes
{0F17C5CC-B5C9-4379-9951-E6D78DA4DA95};LIS_EXTLOCSEL;Voorwaardelijke afnamelocatie logic
{5432F3D3-96E3-4018-9468-474B62D0B301};LIS_EXTRACTLOC;Afnamelocatie
{A2243DE3-2BB5-4D26-977D-DCCDC834AF8C};LIS_GROUP;Groep
{B7304A29-5BBE-43FB-AEA1-E9DF45EB0FBF};LIS_GROUPTEST;GroepTest
{03EECB17-BA87-479F-9652-FA7E457E2C95};LIS_GROUPTYPE;Groeptype
{B4B76A38-BD7F-40F9-B162-EDBDB6807F1C};LIS_INSPCTMPLTST;ControleTemplateTest
{963F9161-3E54-4942-9BEC-9F98DBD773E6};LIS_INSPCTRESULT;InspectieResultaat
{2B4DE44B-B04E-42D2-B644-0E3D6955D272};LIS_INSPECTEMPL;Controle sjabloon
{4A85C2DB-651B-4C40-A41D-F04F686CB871};LIS_LABCURVE;Apparaatlogitem
{F52FD7B8-A20F-497C-BB89-9B89A4EC031A};LIS_LABTESTBLOCKADE;Blokkade
{D391287F-81F9-4D67-8C96-936E0106573C};LIS_LABTESTDEP;Bepaling afhankelijkheid
{E4452B1D-C137-49E4-B991-E97C5307D7B3};LIS_LABTSTAMBLINK;Koppeling tussen bepaling en verrichtingcode
{4C789996-EC8C-4D17-BB64-B5D689E6C7F9};LIS_LABTSTINFOMSG;Extra informatie bij bepaling
{E308FC16-EE50-42EE-B6B0-FBBA08FD195A};LIS_LOGITEMLABTEST;Koppeling tussen logregel en labbepaling
{E28CFF9F-7FC0-4313-930D-1A0DC3319AFA};LIS_LRCREATOR;Labaanvraag generator
{1E4F5903-C1CC-41EA-B689-E8302667CA5D};LIS_LRFIN;Financiële labaanvraagitem
{7979695A-EC74-43DE-9D6A-E7AD2A4E9B7D};LIS_LTSR;Bepaling naar gestructureerde uitslag koppeling
{A3E038A1-B227-4C5F-AE50-781ED0A1916F};LIS_MUTRSNTYPE;Mutatieredentype
{B34864FC-2957-4368-A7B6-758EA8A04298};LIS_PREVRESULT;Vorige uitslag check
{A164A46C-3F0C-4E5B-A120-3C09AA69293A};LIS_QCCHARTPARAM;QC grafiek parameters
{F1E78D52-E804-4CED-9476-D247B79410D7};LIS_QCLOT;QC lot
{412F3E68-9A0B-49CE-9825-E6E5F6CF97CD};LIS_QCLOTTEST;QC lot bepaling
{12908D7B-909C-4598-BEEF-A6E0AFDC50A6};LIS_QCLOTTESTRULE;QC lot regel
{F539E5F8-2687-4789-942F-078BBC8499AD};LIS_QCMATERIAL;QC materiaal
{4D491D8A-CB39-40CB-B337-6850936351EE};LIS_QCPROF;Externe QC
{0419B130-FB91-4881-89FC-2327CAC766C9};LIS_QCPROFDEF;Externe QC definitie
{D97AA8FA-C509-4F00-B050-529FCF65B5AF};LIS_QCPROFDEFMAT;Externe QC definitie materiaal
{442B0A18-8C68-4113-B2DD-5FE412976DE3};LIS_QCPROFDEFTEST;Externe QC definitie bepaling
{86678756-B7C8-4DA6-8AF1-4BDAC49A813C};LIS_QCPROFEXTMAT;Externe QC extern materiaal
{37D1898B-50CE-460F-A7B2-0A7EA4C95809};LIS_QCPROFINTMAT;Externe QC intern materiaal
{08F4699C-186E-4EAE-96E4-7E2EB91145F4};LIS_QCPROFINTMATTEST;Externe QC intern materiaal bepaling
{A70FE576-BDBD-4521-8EC5-E0BE0A2F6D25};LIS_QCPROFRESULT;Externe QC uitslag
{BBA9EE4E-6C2B-4595-BAF4-0B275D87F19C};LIS_QCPROFTEST;Externe QC bepaling
{FED4DECB-C753-407A-9A5A-1EF359A3B2FB};LIS_QCRELIABLE;QC betrouwbaarheid
{ED8A7CC6-48F0-416C-AF17-E22D6707A38A};LIS_QCRESULT;QC uitslag
{564E95F5-05A3-4DF6-A26C-34B97C1C5261};LIS_QCRESULTSTATUS;QC uitslag status
{9B003BD9-A2D8-4B24-A58D-643DD21DD549};LIS_QCRULE;QC regel
{0C21FD8F-1254-49C5-A89B-E084A50C83D5};LIS_QCRULEPLACING;QC regel plaatsing
{F9B990BC-50CC-4CEC-97BD-21B599E50F62};LIS_QCRULERESULT;QC regeluitslag
{137788B2-5C39-4979-9011-97506984893D};LIS_QCRULERESULTREL;Gerelateerde uitslag
{ACAD8F3E-E354-4DB1-A548-043F832CA864};LIS_QCRULETYPE;QC regeltype
{6D091EAA-4B6C-4729-A2B0-A382BFF8FBA2};LIS_QCSTATISTICS;QC statistiek
{347160D2-31D5-4007-8A8E-9C0A28C7661A};LIS_RECEPTAC;Receptaculum
{69FD7B17-13DE-4B8E-98CA-404ACCE5FAEC};LIS_REFVAL;Referentie-interval
{EFD0C9F2-57B0-41E5-AD56-2AE0B377DA8B};LIS_REMARK;Opmerking
{79A79365-4D31-466B-8B21-9057E48B5EE3};LIS_REPORTEDTO;Gerapporteerd door
{E3C6CB4C-2C0B-4FFB-8DF0-ED324350EF84};LIS_REPORTINGTYPE;Rapportagetype
{CC02B458-5A3E-4133-9140-2CB96AA42A0F};LIS_REPORTOPTION;Dialoogvragen voor het rapporteren van uitslagen
{F02C96F0-8569-4CD3-B72C-71493DE60C8B};LIS_RESCODINSRES;ResultaatcodeInspectie
{1920A397-078D-4D7D-B59F-93A783C4F2F4};LIS_RESCODRES;ResultaatcodeResultaat
{221A92E7-D205-4CF9-9D51-0F4E4397DADC};LIS_RESULT;Uitslag
{9A9AC20A-265A-45E1-A9BF-58028ACE5599};LIS_RESULT_B;Basis uitslag-logic
{ADB359A2-BC96-4988-90CA-79641B9275A8};LIS_RESULT_G;Generic uitslag-logic
{73032383-A4A1-4F0D-A4EB-95DA52F858D4};LIS_RESULT_P;Patient uitslag-logic
{BC1FBB92-C8A7-4B11-81A6-81BE5E50B1F6};LIS_RESULTCODE;Resultaatcode
{DF57506A-D559-4404-BBFD-2ACCDDD87B9E};LIS_RESULTFLAG;UitslagVlagcode
{D3EE0321-0138-4A38-AB3D-3DBEFBE899FC};LIS_RESULTHIST;Uitslaghistorie
{9FC7FB8C-B802-4189-831E-E74190090351};LIS_RESULTPRECDEF;Afrondingsdefinitie
{E7936479-A308-4480-9056-19B295013D4C};LIS_RESULTSTATUS;Interne uitslagstatus
{793AB337-790C-43B2-82F4-093D10FD1B67};LIS_RESULTVISIB;Uitslag zichtbaarheid
{61F53FDF-9896-4691-9CD8-49BA37288DFB};LIS_SAMPLE;Monster
{7AFD5CD6-B426-41CF-9D18-380E98C075EF};LIS_SAMPLEDEF;Monsterdefinitie
{06097D8F-F71F-4614-95E4-933472A4A9BF};LIS_SAMPLEFLAG;MonsterVlagcode
{3B33B7CA-801A-493F-A192-406B53121674};LIS_SAMPLELOG;MonsterLogRegel
{E1D222C2-5C7C-47A9-9AF8-0BBCEB515C8B};LIS_SAMPLESTATUS;Monsterstatus
{B9513E7E-7AD3-496D-A015-9F23C0ED8121};LIS_SAMPLETEST;MonsterTest
{D02E5D04-CA18-4B12-BF32-4EA703357E94};LIS_SAMPMAN;Monster manipulatie optie
{88E0D98D-27E6-49F1-A8CC-278A8FEF8E31};LIS_SHIPMENT;Verzending
{0AC0A2D6-32E0-4FFE-9983-93A871F0DC00};LIS_SMPLDR;MonsterdefinitieReceptaculum
{C2AB3E60-020A-4734-8282-C5DABF5A8391};LIS_STANDRESSYN;Uitslag synoniem
{C8721F9A-5BAA-48EC-B7ED-20EDA6B445B4};LIS_STANDRESULT;Uitslagconversieregel
{3602D4AA-FAEB-4AA0-90BF-E8EBC4D0227C};LIS_STDRESTARGET;Uitslagconversieregeltoepassing
{C93AAFE2-0936-46F6-B6F8-6FCC32F66785};LIS_STRUCRES;Gestructureerde uitslag
{23D0462D-0189-4591-B038-114A324C79A4};LIS_STRUCRESCODE;Codelijst voor gestructureerde uitslag
{465FC932-F063-446E-ACB4-FF436CE26389};LIS_TESTSMPLDEF;TestSampleDefinition
{EE02C828-7BAC-4E09-9D16-627CD2A39143};LIS_TIMEUNIT;"Mogelijke eenheden voor het veld ""ExperationPeriod"" in bepaling"
{EDE7ED85-6781-4AB6-A456-E6D62C0DABD5};LIS_VALRULE;Validatieregel
{95A33B0F-6E58-4B91-A16F-79F42DB5E07D};LIS_VALRULETYPE;Validatieregeltype
{F2B449D1-E185-4334-8C32-AD8D88E46D44};LIS_VRACTCONF;Actieconfiguratie voor validatieregel
{F90FC8C7-FB68-4A25-AF14-E1D18D92A57C};LIS_VRTSTLNK;Validatieregel bepaling configuratie
{B2CA7BC9-B8F7-4C93-99EE-6893F310624F};LIS_WLCONTAINER;Werklijst inhoudblok
{65B49A40-7303-4451-B761-E964C824B2DD};LIS_WLEXTCONT;Extra werklijstinhoud
{189C7FC8-DFC2-4FA5-83F9-F8D0B5ACDE64};LIS_WLEXTCONTDEF;Extra werklijstinhouddefinitie
{96FD1302-EA38-4B62-8992-CEA24666D9EC};LIS_WLEXTCONTPL;Extra werklijstitem plaatsing
{C4322E4D-0792-48C4-A4C4-D131BF38B0FC};LIS_WLITMGRP;Werklijstitemsgroep
{F23699A0-D115-485A-9D32-311E891ACB8D};LIS_WLPRINTLOG;WerklijstPrintlog
{F0CE56E7-9319-4C79-B45F-0CA7A4C1C578};LIS_WLQCITEM;Werklijst QC item
{D4B27D6F-7EE7-441A-BE3F-49BE82931937};LIS_WOINSPLNK;Verdeelgroep werkinstructiekoppeling
{7C361C21-1D45-4FC2-ABE6-A24D0CF5CA35};LIS_WOINTSTLNK;Werkinstructie testlink
{90FA7213-46F4-40EA-B3C8-D9009C5F739F};LIS_WORKINSTR;Werkinstructie
{B114EC1F-B600-4E30-AA06-90E8FD1EFF68};LIS_WORKINTYPE;Werkinstructietype
{3B28C8FF-1D38-4AF4-BA5D-36B493D0DF1D};LIS_WORKLIST;Werklijst
{60672813-5A13-404D-B1B8-110CAD09494F};LIS_WORKLISTDEF;Werklijstdefinitie
{4E1A4CF7-C24D-4E89-9467-9CA6F1F96F83};LIS_WORKLISTITM;Werklijstitem
{D94C1138-ED60-467B-9697-25AD811D5019};LIS_WORKLISTTYPE;Werklijsttype
{674A92E3-80CE-4728-94E5-A2D3AE44A314};LIS_WORKSTATION;Werkstations
{C8018AC2-9AD7-4610-9353-FFFD2FEDF568};LISLRCRECON;Labaanvraag generator inhoud
{63B88F24-9015-4454-9012-A70707CE18C6};LOG_CMZTRANSPNT;Comez koppelingscodes voor externe data
{A90912D3-0C10-494C-9AD4-1DBC5FAA828F};LOG_CMZTRANSREQ;Comez verzendverzoeken
{7854772B-C33A-463C-A3FB-FEBBB492E4A7};LOG_GENERATEID;LoggingIds
{17CCAC2A-0316-4738-9C41-1B79468DED72};LOG_LOGDET;Detail regel
{5875DBE3-A261-4503-B3FB-C8A90A633406};LOG_LOGFOUT;Log fout
{1140BF80-9EC7-42C7-9F3D-35170C09FA10};LOG_LOGGER;ObjectLogic(TimpCS_LoggerLogic)
{EED90700-D592-4572-931A-8E33AA09B41C};LOG_LOGJIP;Jips
{047FE1B9-4F53-4CDB-815B-6F8E0D935817};LOG_LOGMEMSS;Memory snapshot logic
{EE9D9C88-65EC-4774-9C60-56C26557884F};LOG_LOGOVERZ;Log overzicht
{3FF851F3-C7A7-4842-A391-8CF8A65D3525};LOG_TEST;Testacties die binnen HiX uitgevoerd kunnen worden.
{A2D9AE2B-8445-41DE-B60A-0A96D2553FD1};LOG_TESTGRP;Categorieën voor tests.
{2A6A9B30-4ED7-4643-8F5F-37E12B9ECAF0};LOG_TESTITEMTYPE;Testplan Item Types
{107C8D22-BDA1-4780-8641-7BDE94BD5539};LOG_TESTLINK;Koppeling van testset met tests.
{5571114F-6E74-4548-9136-74452C40AFC4};LOG_TESTPLAN;Testacties die binnen HiX uitgevoerd kunnen worden.
{9C99D53C-B58F-4D08-9300-C2FBCDE8B31F};LOG_TESTPLANITEM;Testplan item logic
{B4C9D061-9639-4D88-AE45-6C8751D9711E};LOG_TESTPLANRUNTYPE;Testplan uitvoer methodes
{27F3F80E-3B77-4A9F-974B-0388E8D3ADDB};LOG_TESTPROPVALUE;Waarden voor eigenschappen die bij het testen gebruikt worden.
{D38B61F7-E97B-434E-AB44-63E6315FAA27};LOG_TESTRESULT;Resultaten van uitgevoerde tests.
{8DF82C83-798C-4F3C-A5D2-3AF9ADA644F8};LOG_TESTSTEPWAIT;Test Wachtstap
{F28CF140-6A43-4DD3-8815-A3F663C1EC87};LOG_USERINPUTTEST;Testacties met gebruikersinvoer
{689CA298-BB66-4130-8E54-26AAF6259A51};LOG_WORKSTATIONRES;Werkstation Test Resultaat Logic
{DD919330-B42C-4CA1-806E-0EFDD8175178};LOGICREL_AFLEIDIN;RelatieAfleidingLogic
{66A4C12C-125F-4100-B898-F31BA05C6ACA};LOGICREL_AFLETYCO;RelatieAfleidingTypeLogic
{BBF94BBE-D832-4628-B795-2C4581B038FE};LOGICREL_CERTAINT;LogicRelatieCertaintyLogic
{DC9B7CFC-B3A3-4FE8-A4D6-A49E70457D8F};LOGICREL_LOGICREL;LogicRelatieLogic
{2E435A4D-0013-4977-90A4-A0B706232728};LOGICREL_LOGRELCO;LogicRelatieContextLogic
{731CD94B-8F09-41BA-950F-A6CCAE69E065};LOGISTK_ACTIVITY;Handelinglogic
{43332751-932D-4A1A-BCD0-6C6BFA16FA39};LOGISTK_ACTSTA;Handelingstatuslogic
{68B85EBF-E0F8-4E66-9D52-0C89A5C1D86D};LOGISTK_ADMDATA;Toediening informatie
{B2A58864-F794-4BAD-84CA-E39DC19BE9EC};LOGISTK_ADMINISTR;LogisticsAdministrationLogic
{D31C1C62-B9F8-4670-A600-C5B46272A52B};LOGISTK_AFDKAST;Voorraadkast
{BA538095-1C36-449A-B6A8-D087287D158A};LOGISTK_AFNEMER;Afnemer
{C88DFD7A-7452-4F34-845C-82E31D153806};LOGISTK_ARC;Algemene Rapportage Code
{E412DF32-B4C7-4615-A2C3-70EF3DCADEF9};LOGISTK_ARTALT;Artikelalternatief
{D8685E7D-FFC8-456A-A8CF-C4879D85FBE6};LOGISTK_ARTASS;ArtikelAssortiment
{51AAA10B-F6D0-464D-9478-42F6889059D8};LOGISTK_ARTBEWVW;ArtikelBewegingenView
{F8F55BE8-B2A7-4D87-BFFB-003BD3FE3FE2};LOGISTK_ARTBRON;Artikelbron
{D553B168-665E-4959-A55C-1ABEAA89DA7E};LOGISTK_ARTCDASS;Koppeltabel Art-Ass
{9F9741E4-191E-41FC-828B-E707ED996241};LOGISTK_ARTGRB;Grootboek
{64CD37D0-0585-4226-93BA-85153ABC699F};LOGISTK_ARTGROEP;Artikelgroep
{32612B5A-56A5-4522-BE7B-057DCE048CD7};LOGISTK_ARTIKEL;Artikel
{ED2833C9-5C43-4827-A39D-225DEAEEFF24};LOGISTK_ARTIKELVOORR;ArtikelVoorraadView
{29771772-06D4-4F01-944E-0112BC07B319};LOGISTK_ARTKORT;Artikelkorting
{0BDEFB55-2F87-4E46-BD53-BED8BE4A1923};LOGISTK_ARTKORTD;Staffel detail
{2F9FFEE1-5FBC-4AAB-B21E-16E5F177E194};LOGISTK_ARTLEV;Artikelleverancier
{AEA799EC-8835-40D3-A854-96C53147326A};LOGISTK_ARTMAG;Magazijnartikel
{E682225D-8D65-4A8B-9505-71B889596D1F};LOGISTK_ARTMAGLEV;ArtMagLevView
{25940652-746D-48AC-B4DC-177007E28241};LOGISTK_ARTMUT;Artikelmutatie
{17E39B67-3888-40EF-957A-561DFB93E371};LOGISTK_ARTMUT_BLOOD;BloodTransfusionHelperLogic
{51242238-CE6A-4C23-B57C-A35BA63F3CD8};LOGISTK_ARTMUT_DYMMY;ArtikelMutatieViaTabel
{79613791-A546-4C68-88A3-09E488C85F84};LOGISTK_ARTPOS;ArtikelVoorraadOpDatumView
{5B011A2E-D3B1-4625-AE5D-1E026372BF80};LOGISTK_ARTSTAHISTOR;Artikelstatushistorie
{B98D0A50-FBFB-436E-8B8B-D52724C9D94F};LOGISTK_ARTSTATCODE;LogistiekArtikelStatusCode
{43491BD1-A45C-4B27-B95B-31C7E1826E87};LOGISTK_ARTSTATUS;LogistiekArtikelStatus
{E0EAA636-3553-4FFE-972C-712B6AF8814B};LOGISTK_ARTVRDBS;ArtikelVoorraadBSNumView
{453C3983-585D-4752-8C18-43A71D7F797C};LOGISTK_ARTVRDEXBS;LogistiekArtikelVoorraadExcludedViewBSNumLogic
{40A8A7C2-1117-462B-84EC-DE2356112713};LOGISTK_ARTVRDEXC;LogistiekArtikelVoorraadExcludedViewLogic
{279C132C-C72A-4F0C-8C55-CA7E3E77F127};LOGISTK_ARTVRDMEXBS;LogistiekArtikelVoorrMutTypeExcludedViewBSNumLogic
{24965720-6208-4DF0-A7FE-2E428060CB6E};LOGISTK_ARTVRDMTPEX;LogistiekArtikelVoorrMutTypeExcludedViewLogic
{3B2EE93F-BB12-4062-A128-78E394A7ADC0};LOGISTK_ARTVRDMUTBS;ArtikelVoorrMutTypeBSNumView
{64CB03D9-37C3-4598-8A64-8C908830CE58};LOGISTK_ARTVRDMUTTP;ArtikelVoorrMutTypeView
{D46D7B75-9115-4111-9A96-7E537672E879};LOGISTK_AVASTOCK;LogisticsAvailableStockLogic
{366121E5-4965-42DF-9412-6061A32F1FED};LOGISTK_BANKCTRLTP;BankrekeningnummerControleType
{D9DE5B89-0F83-488E-9BCC-1C1900F673F5};LOGISTK_BANKREK;Bankrekening
{5AA2A379-B090-424E-B594-F311CAC523CB};LOGISTK_BANKRKTP;Bankrekeningtype
{DED90C09-D6C5-408A-BBBD-434A6EBBDBF4};LOGISTK_BARCDTYPE;Barcodetype
{CB483D23-65BD-4989-AD9D-541C96B50EE6};LOGISTK_BAXTEREXPRES;GDS uitvoerdefinities
{CAD1BA06-3BAC-4FBC-88F4-6D229FCCEDB7};LOGISTK_BAXTERLOG;GDSlog
{DC8447F6-672B-4AF3-8369-D64097EC3B66};LOGISTK_BAXTERREG;GDSregel
{248385AE-5F2B-4E63-8ED4-9F2A2726F590};LOGISTK_BAXTERRUN;GDSrun
{1FF35C5C-2CC9-449E-BBF1-F9D852FC69A9};LOGISTK_BESTAGENDA;Bestelagenda
{10C228D0-C761-4F9B-B588-824228CFB343};LOGISTK_BESTELRUN;Bestelrun
{FBCB77A1-E060-40F1-956C-6293C5988835};LOGISTK_BESTELSUB;Bestelregel
{D0D869A5-34D6-4576-94CF-0F9C9348BB47};LOGISTK_BESTELTYPE;Bestelsoort
{E6766AE2-CEAF-4770-A85D-6C084E2F02B3};LOGISTK_BESTKOP;Bestelling
{6D655596-3FBE-4EFD-A21D-E7F18510ABFA};LOGISTK_BESTKORT;Bestelkorting/Toeslag
{13714809-ABEC-4B5E-B33C-D572FDEFF4EF};LOGISTK_BESTKORTING;Leverancierkorting
{894F2A4A-FB65-46BF-BEFD-D54973392F2D};LOGISTK_BESTKRTD;Staffel detail
{93510D08-1B5F-45E9-9117-69E0CEA236C6};LOGISTK_BESTTOESLAG;Leveranciertoeslag
{B00148CF-5C8C-41EB-9B1F-042F49FB3117};LOGISTK_BESTWYZ;Bestelwijze
{30C21AA9-0349-47B1-A279-4E610FF2B3FF};LOGISTK_BESTYPEEAN;Bestelsoorten met EAN
{20E423DE-8D71-49AE-BBB8-1E023966D1F0};LOGISTK_BSMUT;Batch-/Serienummer mutatie
{440C9CBF-269D-43BC-8C7C-E7705128CB5E};LOGISTK_BSNUMMER;Batch-/Serienummer
{ADBF2621-847C-41AA-9A18-A6EBF3371AB7};LOGISTK_BSNUMRES;Batch-/serienummer resource logic
{DF5AB4C9-81EF-4EDC-9D5F-82847B6BC225};LOGISTK_BTW;B.T.W.
{39CDC811-3C78-48FE-94D9-CEA67578D477};LOGISTK_CCONSGRP;LogisticsCoupleConsumerToGroupLogic
{D1E9B854-6FEB-4699-BB0B-1FB5908C59D1};LOGISTK_CDANCATHAZ;Klasse voor de koppeling tussen gevarencategorie en h-zin.
{C2235818-0761-468C-9522-18264A6BBBAF};LOGISTK_CDANCATITEM;Klasse voor de koppeling tussen gevarencategorie en artikel.
{E1BFE2E5-4EAD-40D7-BFFF-8EF0B0B763CB};LOGISTK_CDANCATPREC;Klasse voor de koppeling tussen gevarencategorie en p-zin.
{72537771-F552-45D1-9881-9958CC30A328};LOGISTK_CICAIR;Artikelmutatie-verstrekkingsverzoek koppelinglogic
{E4101E10-2ACE-4472-BCF7-AE30543E63B3};LOGISTK_CITEMTOT;Koppel artikel aan transport logic
{793AA140-CE88-434F-BD4B-40B853613EF7};LOGISTK_COMLOG;Computergebonden instellingenlogic
{98CC7482-D5F1-4C2B-9BF8-D47B2E7EAA03};LOGISTK_CONSUGRP;LogisticsConsumerGroupLogic
{520046EA-B099-43A6-A0A5-804A2D718B61};LOGISTK_CONTPERS;Contactpersoon
{D88191FB-A9D7-43DF-AED5-8F36FE99E94C};LOGISTK_CONTRTYPE;LogisticsContractTypeLogic
{FF99FF53-DDFC-4FB4-90CB-0AF4DC146360};LOGISTK_CORRECTIE;Voorraadcorrectie
{6B65BFF3-F892-4512-880D-3A32393DF814};LOGISTK_CPLCODELISTC;Koppeling tussen een artikel en een code van een codelijst
{DCB73CFA-A1D1-4956-9F0E-D8E9D74D3C87};LOGISTK_CPLITMTYPE;Koppellogic voor artikeltype
{BBE29C28-78FC-4C9C-B409-AEEF6A86E1F6};LOGISTK_CPLSTOLOCPRO;Voorraadlocatie-Kenmerkkoppelinglogic
{DFECAA98-32C3-4481-A627-33EC7C56E6BE};LOGISTK_CPLWAREHSUPP;Koppel magazijn en crediteur logic
{F9DA69A3-BB14-4C81-BE4E-A0F2BA5C80D0};LOGISTK_CREDIT;Crediteur
{58847603-16A6-4DA8-B5B8-842BC487EE2A};LOGISTK_CSUPGWAR;LogisticsCoupleSupplyGroupWarehouseMainLogic
{1C57BF53-9126-44EE-ACAD-ABE2EE03F43E};LOGISTK_CWARLOC;LogisticsCoupleWarehouseLocationLogic
{E73F1262-2974-416B-9839-554819745EAD};LOGISTK_DATUMGIP;LogistiekDatumGIP
{8D2F1260-EE45-4696-B750-B9595DCE89DE};LOGISTK_DELIINFO;LogisticsDeliveryInfoLogic
{31764CAF-666A-4BC6-805B-1E6948292033};LOGISTK_DELIORDTYPE;Levertype logic
{F27F6BE9-F49C-47EE-8A10-786C7EC3EF37};LOGISTK_DELISCHE;LogisticsDeliveryScheduleLogic
{502E14E7-BEBE-4842-BF70-4E3A582D5AA1};LOGISTK_DELORDINFO;DeliveryOrderInfo
{8E4C0D7F-CFB2-4970-AD99-2625112A49EC};LOGISTK_DELSCHRO;LogisticsDeliveryScheduleRoundLogic
